_id,createdAt,failedAt,failedAtDate,unitNumber,hostName,failureReason,currentTemp,setpointTemp,minSupplyTemp,runStartTime,runEndTime,runDurationMin
6864d54039e9e339a4a5fc14,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,7,nat-greensboro4,stage_1_fail,70.4,70,64,2025-07-01T14:06:18.000Z,2025-07-01T15:59:52.000Z,113.6
6864d54039e9e339a4a5fc15,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,nat-lenoir,stage_2_fail,72.1,69,71,2025-07-01T12:00:31.000Z,2025-07-01T15:59:35.000Z,239.1
6864d54039e9e339a4a5fc25,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,easy-stcatharines,stage_2_fail,72.1,68,0,2025-07-01T12:00:08.000Z,2025-07-01T15:57:38.000Z,237.5
6864d54039e9e339a4a5fc27,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,8,easy-stcatharines,stage_2_fail,68.9,68,0,2025-07-01T12:01:34.000Z,2025-07-01T15:57:53.000Z,236.3
6864d54039e9e339a4a5fc39,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,corp-wilkes-barre,stage_1_fail,71,70,58,2025-07-01T12:00:27.000Z,2025-07-01T15:50:38.000Z,230.2
6864d54039e9e339a4a5fc6a,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,core-johnston,stage_1_fail,72.5,71,65,2025-07-01T12:00:16.000Z,2025-07-01T15:55:58.000Z,235.7
6864d54039e9e339a4a5fa93,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,15,corp-walnutcreek,stage_2_fail,74.4,70,77,2025-07-01T12:00:45.000Z,2025-07-01T15:59:00.000Z,238.2
6864d54039e9e339a4a5fab0,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,nat-millsboro,stage_1_fail,68.2,68,59,2025-07-01T13:19:36.000Z,2025-07-01T15:58:13.000Z,158.6
6864d54039e9e339a4a5fabb,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,easy-goldengate,stage_1_fail,71.4,72,70,2025-07-01T14:32:25.000Z,2025-07-01T15:31:55.000Z,59.5
6864d54039e9e339a4a5faea,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,alder-greenbriar,stage_2_fail,73.2,72,71,2025-07-01T12:00:13.000Z,2025-07-01T15:59:20.000Z,239.1
6864d54039e9e339a4a5faf1,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,alder-morrow,stage_1_fail,70.8,70,60,2025-07-01T12:00:18.000Z,2025-07-01T15:26:53.000Z,206.6
6864d54039e9e339a4a5faf6,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,9,alder-stockbridge,stage_2_fail,70.5,70,60,2025-07-01T12:43:25.000Z,2025-07-01T15:56:37.000Z,193.2
6864d54039e9e339a4a5fafb,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,easy-athens,stage_2_fail,73.7,68,72,2025-07-01T12:00:43.000Z,2025-07-01T15:59:16.000Z,238.6
6864d54039e9e339a4a5fb03,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,easy-toccoa,stage_1_fail,70.5,70,48,2025-07-01T14:17:16.000Z,2025-07-01T15:27:03.000Z,69.8
6864d54039e9e339a4a5fb15,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,gwth-ellicott,stage_1_fail,69.8,70,59,2025-07-01T15:49:22.000Z,2025-07-01T15:59:01.000Z,9.7
6864d54039e9e339a4a5fb16,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,gwth-ellicott,stage_1_fail,69.4,70,60,2025-07-01T12:00:44.000Z,2025-07-01T15:49:29.000Z,228.8
6864d54039e9e339a4a5fb17,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,7,gwth-ellicott,stage_2_fail,75.3,70,76,2025-07-01T12:00:01.000Z,2025-07-01T15:51:43.000Z,231.7
6864d54039e9e339a4a5fb2b,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,gwth-silversprings,stage_2_fail,72.8,70,74,2025-07-01T13:20:57.000Z,2025-07-01T15:58:54.000Z,157.9
6864d54039e9e339a4a5fb54,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,core-webster,stage_2_fail,73.9,72,69,2025-07-01T13:48:28.000Z,2025-07-01T15:58:36.000Z,130.1
6864d54039e9e339a4a5fb61,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,epic-bloomfieldtwp,stage_1_fail,67.4,68,63,2025-07-01T13:07:36.000Z,2025-07-01T14:10:12.000Z,62.6
6864d54039e9e339a4a5fb82,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,epic-rochesterhills,stage_1_fail,72.6,72,67,2025-07-01T12:54:57.000Z,2025-07-01T15:57:03.000Z,182.1
6864d54039e9e339a4a5fb95,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,epic-wayne,stage_1_fail,72.2,72,67,2025-07-01T14:35:56.000Z,2025-07-01T15:55:58.000Z,80
6864d54039e9e339a4a5fbae,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-nashua-coliseum,stage_2_fail,70.3,70,64,2025-07-01T12:00:00.000Z,2025-07-01T15:58:40.000Z,238.7
6864d54039e9e339a4a5fbba,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,corp-hazlet,stage_1_fail,68.7,69,56,2025-07-01T15:23:26.000Z,2025-07-01T16:00:00.000Z,36.6
6864d54039e9e339a4a5fbc1,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,grand-clifton2,stage_2_fail,69.9,68,62,2025-07-01T15:57:30.000Z,2025-07-01T15:59:00.000Z,1.5
6864d54039e9e339a4a5fbe4,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,corp-kingston,stage_1_fail,71.5,71,46,2025-07-01T15:24:06.000Z,2025-07-01T15:59:45.000Z,35.6
6864d54039e9e339a4a5fbee,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-levittown,stage_2_fail,68.7,68,67,2025-07-01T12:00:25.000Z,2025-07-01T15:59:46.000Z,239.3
6864d54039e9e339a4a5fbf6,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,corp-middletown-2,stage_2_fail,70.5,70,73,2025-07-01T12:00:09.000Z,2025-07-01T15:59:14.000Z,239.1
6864d54039e9e339a4a5fc0f,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,nat-albemarle,stage_1_fail,70.6,70,65,2025-07-01T15:21:17.000Z,2025-07-01T15:59:40.000Z,38.4
6864d54039e9e339a4a5fc16,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,nat-lenoir,stage_2_fail,71.6,68,66,2025-07-01T12:00:06.000Z,2025-07-01T15:58:32.000Z,238.4
6864d54039e9e339a4a5fc18,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,nat-newton,stage_2_fail,71.7,70,68,2025-07-01T12:00:25.000Z,2025-07-01T15:59:53.000Z,239.5
6864d54039e9e339a4a5fc29,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,bravofit-beaverton,stage_2_fail,71.6,68,72,2025-07-01T12:00:05.000Z,2025-07-01T15:59:57.000Z,239.9
6864d54039e9e339a4a5fc3d,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,corp-york-east,stage_1_fail,72.5,72,61,2025-07-01T12:00:07.000Z,2025-07-01T15:57:45.000Z,237.6
6864d54039e9e339a4a5fc4d,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,7,nat-enola,stage_2_fail,72.1,70,63,2025-07-01T12:00:29.000Z,2025-07-01T15:58:41.000Z,238.2
6864d54039e9e339a4a5fc4e,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,nat-etters,stage_1_fail,65.8,66,54,2025-07-01T15:47:09.000Z,2025-07-01T15:59:54.000Z,12.8
6864d54039e9e339a4a5fc4f,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,nat-hershey,stage_2_fail,73.2,70,56,2025-07-01T12:00:09.000Z,2025-07-01T15:57:45.000Z,237.6
6864d54039e9e339a4a5fc51,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,nat-jamison,stage_2_fail,73,66,76,2025-07-01T12:00:17.000Z,2025-07-01T15:58:09.000Z,237.9
6864d54039e9e339a4a5fa96,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,grand-fresno-shaw,stage_1_fail,32.3,68,49,2025-07-01T13:11:39.000Z,2025-07-01T13:11:39.000Z,0
6864d54039e9e339a4a5faad,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-wilmington-j,stage_2_fail,71.6,70,65,2025-07-01T12:00:22.000Z,2025-07-01T15:58:25.000Z,238.1
6864d54039e9e339a4a5fac9,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,grand-hialeah2,stage_2_fail,75.3,71,74,2025-07-01T15:18:04.000Z,2025-07-01T15:59:36.000Z,41.5
6864d54039e9e339a4a5fae0,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,10,grand-westkendall,stage_2_fail,71.9,69,68,2025-07-01T12:01:02.000Z,2025-07-01T15:57:43.000Z,236.7
6864d54039e9e339a4a5fae7,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,alder-belvedere,stage_1_fail,71.5,71,63,2025-07-01T12:00:14.000Z,2025-07-01T15:55:48.000Z,235.6
6864d54039e9e339a4a5fb1e,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,gwth-oxonhill,stage_1_fail,70.8,70,56,2025-07-01T12:04:01.000Z,2025-07-01T15:09:05.000Z,185.1
6864d54039e9e339a4a5fb23,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,7,gwth-perryhall,stage_2_fail,73.9,70,75,2025-07-01T12:01:03.000Z,2025-07-01T15:55:39.000Z,234.6
6864d54039e9e339a4a5fb93,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,epic-utica,stage_1_fail,72.4,72,55,2025-07-01T12:00:08.000Z,2025-07-01T15:58:19.000Z,238.2
6864d54039e9e339a4a5fba2,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,corp-concord,stage_2_fail,68.8,68,61,2025-07-01T15:34:14.000Z,2025-07-01T15:57:26.000Z,23.2
6864d54039e9e339a4a5fba6,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-derry,stage_1_fail,68.5,68,55,2025-07-01T12:00:21.000Z,2025-07-01T15:59:22.000Z,239
6864d54039e9e339a4a5fbb7,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,corp-freehold,stage_2_fail,70.5,68,71,2025-07-01T12:00:36.000Z,2025-07-01T15:58:47.000Z,238.2
6864d54039e9e339a4a5fbb9,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,corp-hazlet,stage_2_fail,74.6,72,77,2025-07-01T12:00:21.000Z,2025-07-01T15:59:25.000Z,239.1
6864d54039e9e339a4a5fbda,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,corp-hamptonbays2,stage_2_fail,73,70,76,2025-07-01T12:00:04.000Z,2025-07-01T15:54:17.000Z,234.2
6864d54039e9e339a4a5fbf1,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,corp-medford,stage_2_fail,76.2,70,0,2025-07-01T12:00:20.000Z,2025-07-01T15:57:41.000Z,237.3
6864d54039e9e339a4a5fbf9,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,7,corp-newburgh,stage_1_fail,70.4,70,57,2025-07-01T12:00:13.000Z,2025-07-01T15:58:53.000Z,238.7
6864d54039e9e339a4a5fbfb,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-portjefferson,stage_2_fail,72.7,68,77,2025-07-01T12:00:29.000Z,2025-07-01T15:59:32.000Z,239.1
6864d54039e9e339a4a5fbfe,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,corp-selden,stage_2_fail,71.4,70,65,2025-07-01T12:00:11.000Z,2025-07-01T15:59:56.000Z,239.8
6864d54039e9e339a4a5fc09,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,corp-westbabylon,stage_1_fail,71.2,70,64,2025-07-01T12:00:14.000Z,2025-07-01T15:57:59.000Z,237.8
6864d54039e9e339a4a5fc10,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,nat-albemarle,stage_1_fail,69.8,70,65,2025-07-01T12:00:06.000Z,2025-07-01T15:39:00.000Z,218.9
6864d54039e9e339a4a5fc1e,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,7,epic-maumee,stage_1_fail,70.1,70,69,2025-07-01T12:00:15.000Z,2025-07-01T16:00:00.000Z,239.8
6864d54039e9e339a4a5fc22,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,corp-brampton,stage_1_fail,69,68,61,2025-07-01T12:00:11.000Z,2025-07-01T15:54:45.000Z,234.6
6864d54039e9e339a4a5fc35,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,corp-pottstown,stage_1_fail,68.4,68,56,2025-07-01T12:00:23.000Z,2025-07-01T15:59:24.000Z,239
6864d54039e9e339a4a5fc37,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,corp-wilkes-barre,stage_1_fail,70.5,70,55,2025-07-01T12:00:13.000Z,2025-07-01T15:59:52.000Z,239.7
6864d54039e9e339a4a5fc56,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,nat-marketst,stage_2_fail,77.6,70,74,2025-07-01T12:00:32.000Z,2025-07-01T15:58:17.000Z,237.8
6864d54039e9e339a4a5fc5f,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,19,nat-marketst,stage_2_fail,78.4,68,78,2025-07-01T12:00:09.000Z,2025-07-01T15:59:02.000Z,238.9
6864d54039e9e339a4a5fc62,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,25,nat-marketst,stage_2_fail,83,68,78,2025-07-01T12:00:58.000Z,2025-07-01T15:59:54.000Z,238.9
6864d54039e9e339a4a5fa80,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,base-morenovalley,stage_2_fail,76.7,72,79,2025-07-01T12:00:07.000Z,2025-07-01T15:58:20.000Z,238.2
6864d54039e9e339a4a5fa81,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,base-victorville,stage_2_fail,78,70,79,2025-07-01T12:00:29.000Z,2025-07-01T15:59:48.000Z,239.3
6864d54039e9e339a4a5fa89,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,9,corp-sanpablo,stage_2_fail,72.1,70,70,2025-07-01T12:00:44.000Z,2025-07-01T15:58:52.000Z,238.1
6864d54039e9e339a4a5fa92,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,11,corp-walnutcreek,stage_2_fail,72.6,69,70,2025-07-01T12:00:17.000Z,2025-07-01T15:54:28.000Z,234.2
6864d54039e9e339a4a5faa2,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,base-westminster72,stage_1_fail,70.5,70,53,2025-07-01T12:00:28.000Z,2025-07-01T15:55:35.000Z,235.1
6864d54039e9e339a4a5faa4,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,gengras-volkswagen,stage_1_fail,71.7,72,70,2025-07-01T12:00:26.000Z,2025-07-01T15:00:14.000Z,179.8
6864d54039e9e339a4a5fab4,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,easy-arcadia,stage_1_fail,71,70,68,2025-07-01T12:00:35.000Z,2025-07-01T15:56:27.000Z,235.9
6864d54039e9e339a4a5fabe,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,easy-peachland,stage_1_fail,71,70,60,2025-07-01T12:00:26.000Z,2025-07-01T15:59:48.000Z,239.4
6864d54039e9e339a4a5fac4,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,grand-cutlerbay,stage_1_fail,71,71,55,2025-07-01T15:52:00.000Z,2025-07-01T15:58:49.000Z,6.8
6864d54039e9e339a4a5facd,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,grand-hialeah3,stage_2_fail,71.4,71,66,2025-07-01T12:00:33.000Z,2025-07-01T15:58:59.000Z,238.4
6864d54039e9e339a4a5facf,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,grand-ivesdairy,stage_2_fail,74.5,70,80,2025-07-01T12:00:10.000Z,2025-07-01T15:59:55.000Z,239.8
6864d54039e9e339a4a5fae5,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,alder-atlantawestend,stage_2_fail,85.4,72,83,2025-07-01T12:00:12.000Z,2025-07-01T15:59:33.000Z,239.3
6864d54039e9e339a4a5fae6,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,alder-belvedere,stage_1_fail,70.2,71,67,2025-07-01T15:12:30.000Z,2025-07-01T15:25:46.000Z,13.3
6864d54039e9e339a4a5faf3,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,alder-riverdale,stage_2_fail,72.2,71,65,2025-07-01T15:37:52.000Z,2025-07-01T15:59:50.000Z,22
6864d54039e9e339a4a5fafe,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,easy-commerce,stage_2_fail,78.6,72,83,2025-07-01T12:00:24.000Z,2025-07-01T15:59:57.000Z,239.6
6864d54039e9e339a4a5fb09,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,epic-foxvalley,stage_2_fail,73.9,72,75,2025-07-01T12:00:26.000Z,2025-07-01T15:26:28.000Z,206
6864d54039e9e339a4a5fb18,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,gwth-foresthill,stage_2_fail,71.4,70,57,2025-07-01T14:29:12.000Z,2025-07-01T15:59:47.000Z,90.6
6864d54039e9e339a4a5fb1c,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,gwth-hillendale,stage_1_fail,69.9,70,62,2025-07-01T15:17:45.000Z,2025-07-01T15:59:41.000Z,41.9
6864d54039e9e339a4a5fb22,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,gwth-perryhall,stage_1_fail,70.8,70,62,2025-07-01T12:00:34.000Z,2025-07-01T15:52:35.000Z,232
6864d54039e9e339a4a5fb2f,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,alder-hingham,stage_2_fail,71.5,70,62,2025-07-01T15:38:23.000Z,2025-07-01T15:52:46.000Z,14.4
6864d54039e9e339a4a5fb36,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,core-dedham,stage_2_fail,72.3,72,65,2025-07-01T15:34:12.000Z,2025-07-01T15:59:18.000Z,25.1
6864d54039e9e339a4a5fb57,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,core-wilmington,stage_2_fail,77.1,70,76,2025-07-01T12:43:08.000Z,2025-07-01T12:48:40.000Z,5.5
6864d54039e9e339a4a5fb5d,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,gymit-watertown,stage_2_fail,72.6,67,69,2025-07-01T12:00:18.000Z,2025-07-01T16:00:00.000Z,239.7
6864d54039e9e339a4a5fb72,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,8,epic-grandrapids2,stage_2_fail,73.5,72,71,2025-07-01T12:01:07.000Z,2025-07-01T15:59:34.000Z,238.4
6864d54039e9e339a4a5fb74,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,17,epic-grandrapids2,stage_1_fail,72.5,72,72,2025-07-01T12:00:13.000Z,2025-07-01T15:28:20.000Z,208.1
6864d54039e9e339a4a5fb79,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,8,epic-midland,stage_1_fail,74.4,72,76,2025-07-01T12:00:49.000Z,2025-07-01T15:57:27.000Z,236.6
6864d54039e9e339a4a5fbc4,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,grand-pomptonlake,stage_2_fail,74.4,68,71,2025-07-01T12:00:02.000Z,2025-07-01T15:59:35.000Z,239.6
6864d54039e9e339a4a5fbc5,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,grand-rockaway,stage_1_fail,71.3,72,58,2025-07-01T15:05:59.000Z,2025-07-01T15:28:21.000Z,22.4
6864d54039e9e339a4a5fbc7,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,grand-wayne,stage_2_fail,71.8,71,74,2025-07-01T15:55:03.000Z,2025-07-01T15:56:46.000Z,1.7
6864d54039e9e339a4a5fbcf,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-bayshore,stage_2_fail,77.4,70,71,2025-07-01T12:00:10.000Z,2025-07-01T15:59:00.000Z,238.8
6864d54039e9e339a4a5fbe0,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,10,corp-hicksville,stage_1_fail,71.2,70,63,2025-07-01T12:00:04.000Z,2025-07-01T15:59:35.000Z,239.5
6864d54039e9e339a4a5fbe6,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,8,corp-kingston,stage_2_fail,77.1,71,76,2025-07-01T12:05:30.000Z,2025-07-01T15:59:57.000Z,234.4
6864d54039e9e339a4a5fc1c,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,epic-holland,stage_1_fail,71.9,72,76,2025-07-01T14:49:26.000Z,2025-07-01T14:58:58.000Z,9.5
6864d54039e9e339a4a5fc2f,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,corp-erie,stage_2_fail,72.5,70,67,2025-07-01T12:00:18.000Z,2025-07-01T15:59:36.000Z,239.3
6864d54039e9e339a4a5fc34,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,corp-pottstown,stage_2_fail,69.2,68,61,2025-07-01T12:00:10.000Z,2025-07-01T15:59:49.000Z,239.7
6864d54039e9e339a4a5fc38,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,corp-wilkes-barre,stage_1_fail,70.5,70,57,2025-07-01T12:00:20.000Z,2025-07-01T16:00:00.000Z,239.7
6864d54039e9e339a4a5fc3a,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,corp-wilkes-barre,stage_1_fail,70.5,70,55,2025-07-01T12:00:34.000Z,2025-07-01T15:59:15.000Z,238.7
6864d54039e9e339a4a5fc3e,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,grand-langhorne,stage_1_fail,72.3,72,60,2025-07-01T12:00:12.000Z,2025-07-01T15:59:51.000Z,239.7
6864d54039e9e339a4a5fc5a,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,9,nat-marketst,stage_2_fail,75.3,68,75,2025-07-01T12:01:15.000Z,2025-07-01T15:59:01.000Z,237.8
6864d54039e9e339a4a5fa79,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,ak-alexandercity,stage_1_fail,73.5,72,61,2025-07-01T12:00:30.000Z,2025-07-01T15:57:42.000Z,237.2
6864d54039e9e339a4a5fa7c,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,2,base-cathedralcity,stage_2_fail,73.4,72,77,2025-07-01T12:30:23.000Z,2025-07-01T15:55:48.000Z,205.4
6864d54039e9e339a4a5fabd,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,easy-peachland,stage_1_fail,70,70,67,2025-07-01T15:08:04.000Z,2025-07-01T15:59:40.000Z,51.6
6864d54039e9e339a4a5fad4,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,4,grand-lauderhill,stage_1_fail,71.6,71,58,2025-07-01T12:00:24.000Z,2025-07-01T15:57:37.000Z,237.2
6864d54039e9e339a4a5fad8,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,grand-miamigardens,stage_1_fail,72.4,72,57,2025-07-01T12:00:15.000Z,2025-07-01T15:55:59.000Z,235.7
6864d54039e9e339a4a5faf5,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,6,alder-sandysprings,stage_1_fail,70.7,70,65,2025-07-01T12:00:01.000Z,2025-07-01T15:49:36.000Z,229.6
6864d54039e9e339a4a5fafd,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,easy-commerce,stage_2_fail,75.9,72,77,2025-07-01T12:00:17.000Z,2025-07-01T15:59:50.000Z,239.6
6864d54039e9e339a4a5fb0e,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,5,gwth-aberdeen,stage_2_fail,72.1,71,73,2025-07-01T12:00:36.000Z,2025-07-01T15:58:02.000Z,237.4
6864d54039e9e339a4a5fb1d,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,1,gwth-landover,stage_2_fail,75.7,72,76,2025-07-01T12:00:30.000Z,2025-07-01T15:59:03.000Z,238.6
6864d54039e9e339a4a5fb1f,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,3,gwth-pennstation,stage_1_fail,70,70,61,2025-07-01T12:08:11.000Z,2025-07-01T15:59:13.000Z,231
6864d54039e9e339a4a5fb2d,2025-07-02T06:44:16.357Z,2025-07-01T16:00:00.000Z,2025-07-01,18,gwth-silversprings,stage_1_fail,69.1,70,56,2025-07-01T14:57:43.000Z,2025-07-01T15:25:48.000Z,28.1
